id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
printer-r40-colop_1146,"Printer R 40mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_blue___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/p/printer-r-40-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",165RON,in stock,printer-r40-colop_180,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r40-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_black___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_blue___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail1___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail2___COLOP-Printer-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
printer-r40-colop_1145,"Printer R 40mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r40-rosu-1.jpg,https://www.stampilerapide.ro/p/printer-r-40-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",165RON,in stock,printer-r40-colop_180,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_black___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_blue___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail1___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail2___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail3___COLOP-Printer-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
stamp-mouse-r-40-colop_1121,"Stamp Mouse R 40mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_indigo___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-40-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",131RON,in stock,stamp-mouse-r-40-colop_795,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_chrome___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_indigo___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_ruby___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,131RON,new,published,,,,,,default,"culoare-suport:Albastru/Argintiu/Gri/Roșu:Albastru"
stamp-mouse-r-40-colop_1120,"Stamp Mouse R 40mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_ruby___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-40-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",131RON,in stock,stamp-mouse-r-40-colop_795,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_chrome___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_indigo___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_ruby___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,131RON,new,published,,,,,,,"culoare-suport:Albastru/Argintiu/Gri/Roșu:Roșu"
stamp-mouse-r-40-colop_1119,"Stamp Mouse R 40mm, COLOP","Culoare Suport: Gri",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_grey___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-40-colop/?attribute_pa_culoare-suport=gri,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",131RON,in stock,stamp-mouse-r-40-colop_795,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_chrome___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_indigo___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_ruby___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,131RON,new,published,,,,,,,"culoare-suport:Albastru/Argintiu/Gri/Roșu:Gri"
stamp-mouse-r-40-colop_1112,"Stamp Mouse R 40mm, COLOP","Culoare Suport: Argintiu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_chrome___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-40-colop/?attribute_pa_culoare-suport=argintiu,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",131RON,in stock,stamp-mouse-r-40-colop_795,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_chrome___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_indigo___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_ruby___COLOP-Stamp-Mouse-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129514_detail1___COLOP-Stamp-Mouse-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,131RON,new,published,,,,,,,"culoare-suport:Albastru/Argintiu/Gri/Roșu:Argintiu"
printer-r-12-colop_1105,"Printer R 12mm, Colop","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_black___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/p/printer-r-12mm-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",73RON,in stock,printer-r-12-colop_1101,,"https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_red___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_blue___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_black___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_detail1___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_red___COLOP-Printer-R12.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,73RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
printer-r-12-colop_1104,"Printer R 12mm, Colop","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_blue___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/p/printer-r-12mm-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",73RON,in stock,printer-r-12-colop_1101,,"https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_red___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_blue___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_black___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_detail1___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_red___COLOP-Printer-R12.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,73RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
printer-r-12-colop_1103,"Printer R 12mm, Colop","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_red___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/p/printer-r-12mm-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",73RON,in stock,printer-r-12-colop_1101,,"https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_blue___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_black___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_detail1___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_red___COLOP-Printer-R12.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/07/122175_detail2___COLOP-Printer-R12.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,73RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
classic-2045-colop_1099,"Ștampilă Profesională, R 45mm, Classic 2045","Ștampilă Profesională, R 45mm, Classic 2045",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122363___COLOP-Classic-R2045-Microban.jpg,https://www.stampilerapide.ro/p/classic-r-2045-stampila-rotunda/,"Fisiere, Ștampile, Rotunde și Ovale, Profesionale, Classic Line","Stampile Rapide",334RON,in stock,classic-2045-colop_593,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,334RON,new,published,,,,,,default,
printer-10-colop_1040,"Printer 10, 10x25mm, COLOP","Culoare Suport: Negru, Culoare Etichetă: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=negru&attribute_pa_culoare-eticheta=negru,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Negru,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Negru"
printer-10-colop_1039,"Printer 10, 10x25mm, COLOP","Culoare Suport: Negru, Culoare Etichetă: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=negru&attribute_pa_culoare-eticheta=rosu,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Negru,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Roșu"
printer-10-colop_1038,"Printer 10, 10x25mm, COLOP","Culoare Suport: Negru, Culoare Etichetă: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=negru&attribute_pa_culoare-eticheta=albastru,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Negru,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Albastru"
printer-10-colop_1037,"Printer 10, 10x25mm, COLOP","Culoare Suport: Negru, Culoare Etichetă: Verde",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=negru&attribute_pa_culoare-eticheta=verde,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Negru,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Verde"
printer-10-colop_1036,"Printer 10, 10x25mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=negru,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Negru"
printer-10-colop_1035,"Printer 10, 10x25mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-red___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=rosu,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,default,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Roșu"
printer-10-colop_1034,"Printer 10, 10x25mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Alb",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-white___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=alb,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Alb"
printer-10-colop_1033,"Printer 10, 10x25mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Galben",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-yellow___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/p/printer-10-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=galben,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",67RON,in stock,printer-10-colop_771,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_white-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-black___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-blue___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-green___COLOP-Printer-10.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145063_black-red___COLOP-Printer-10.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,67RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Roșu/Galben/Alb/Negru/Verde/Albastru:Galben"
stamp-mouse-r-30-colop_989,"Stamp Mouse R 30mm, COLOP","Culoare Suport: Gri",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_grey___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-30/?attribute_pa_culoare-suport=gri,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",113RON,in stock,stamp-mouse-r-30-colop_794,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail3___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_ruby___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_chrome___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_grey___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail2___COLOP-Stamp-Mouse-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,113RON,new,published,,,,,,,"culoare-suport:Albastru/Roșu/Gri/Argintiu:Gri"
stamp-mouse-r-30-colop_988,"Stamp Mouse R 30mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_indigo___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-30/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",113RON,in stock,stamp-mouse-r-30-colop_794,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail3___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_ruby___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_chrome___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_grey___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail2___COLOP-Stamp-Mouse-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,113RON,new,published,,,,,,default,"culoare-suport:Albastru/Roșu/Gri/Argintiu:Albastru"
stamp-mouse-r-30-colop_987,"Stamp Mouse R 30mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_ruby___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-30/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",113RON,in stock,stamp-mouse-r-30-colop_794,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail3___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_ruby___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_chrome___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_grey___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail2___COLOP-Stamp-Mouse-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,113RON,new,published,,,,,,,"culoare-suport:Albastru/Roșu/Gri/Argintiu:Roșu"
stamp-mouse-r-30-colop_972,"Stamp Mouse R 30mm, COLOP","Culoare Suport: Argintiu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_chrome___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/p/stamp-mouse-r-30/?attribute_pa_culoare-suport=argintiu,"Fisiere, Ștampile, Rotunde și Ovale, de Buzunar","Stampile Rapide",113RON,in stock,stamp-mouse-r-30-colop_794,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail3___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_ruby___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_chrome___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_grey___COLOP-Stamp-Mouse-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/129815_detail2___COLOP-Stamp-Mouse-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,113RON,new,published,,,,,,,"culoare-suport:Albastru/Roșu/Gri/Argintiu:Argintiu"
122914_695,"Numărător Manual, 8 cifre, 15mm, 15008","Numărător manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 15 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122914___COLOP-15008.jpg,https://www.stampilerapide.ro/p/15008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",254RON,in stock,122914_695,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,254RON,new,published,,,,,,,
122904_685,"Numărător Manual, 8 cifre, 9mm, 09008","Numărător manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 9 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122904___COLOP-09008.jpg,https://www.stampilerapide.ro/p/09008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",135RON,in stock,122904_685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,135RON,new,published,,,,,,,
122905_686,"Numărător Manual, 10 cifre, 9mm, 09010","Numărător manual cu benzi.

Amprenta conține 10 cifre cu înălțime de 9 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122905___COLOP-09010.jpg,https://www.stampilerapide.ro/p/09010-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",202RON,in stock,122905_686,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,202RON,new,published,,,,,,,
122906_687,"Numărător Manual, 12 cifre, 9mm, 09012","Numărător manual cu benzi.

Amprenta conține 12 cifre cu înălțime de 9 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122906___COLOP-09012.jpg,https://www.stampilerapide.ro/p/09012-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",248RON,in stock,122906_687,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,248RON,new,published,,,,,,,
122861_688,"Datieră Manuală, 9mm, 09000","Datieră manuală în format zi/lună/an cu înălțime de 9 mm.

Fiecare bandă conţine numere de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122861___COLOP-09000.jpg,https://www.stampilerapide.ro/p/09000-datiera-manuala/,"Ștampile, Datiere","Stampile Rapide",118RON,in stock,122861_688,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,118RON,new,published,,,,,,,
122907_689,"Numărător Manual, 4 cifre, 12mm, 12004","Numărător manual cu benzi.

Amprenta conține 4 cifre cu înălțime de 12 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122907___COLOP-12004.jpg,https://www.stampilerapide.ro/p/12004-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",182RON,in stock,122907_689,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,182RON,new,published,,,,,,,
